Date,Time,User,Device,Event
04/25/2024,10:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,10:50 AM,Device Event,Jedlovec Manor - Main,Humidity 37%
04/25/2024,11:10 AM,Device Event,Jedlovec Manor - Main,Humidity 36%
04/25/2024,11:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,11:39 AM,Device Event,Jedlovec Manor - Main,Humidity 35%
04/25/2024,11:39 AM,Device Event,Jedlovec Manor Upstairs,Humidity 47%
04/25/2024,11:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,11:42 AM,Device Event,Jedlovec Manor - Main,New temperature 66
04/25/2024,11:44 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/25/2024,11:48 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/25/2024,11:54 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/25/2024,11:59 AM,Device Event,Jedlovec Manor - Main,New temperature 67
04/25/2024,12:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,12:19 PM,Device Event,Jedlovec Manor - Main,New temperature 66
04/25/2024,12:20 PM,Device Event,Jedlovec Manor Upstairs,New temperature 64
04/25/2024,12:32 PM,Device Event,Jedlovec Manor Upstairs,Humidity 46%
04/25/2024,12:37 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/25/2024,12:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,12:48 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/25/2024,01:09 PM,Device Event,Jedlovec Manor Upstairs,Humidity 45%
04/25/2024,01:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,01:12 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/25/2024,01:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,01:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/25/2024,01:50 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/25/2024,01:56 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/25/2024,02:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,02:19 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/25/2024,02:34 PM,Device Event,Jedlovec Manor - Main,New temperature 67
04/25/2024,02:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,02:43 PM,Device Event,Jedlovec Manor - Main,New temperature 66
04/25/2024,02:44 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/25/2024,02:48 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/25/2024,02:49 PM,Device Event,Jedlovec Manor - Main,New temperature 67
04/25/2024,02:51 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/25/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Cool setpoint set to 82
04/25/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Heat setpoint set to 60
04/25/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Schedule mode status set to Following Schedule - Activities
04/25/2024,03:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,03:16 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/25/2024,03:22 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/25/2024,03:38 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/25/2024,03:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,03:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/25/2024,03:51 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/25/2024,03:57 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/25/2024,04:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,04:18 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/25/2024,04:36 PM,Device Event,Jedlovec Manor - Main,Humidity 36%
04/25/2024,04:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,04:43 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/25/2024,04:48 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/25/2024,05:00 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/25/2024,05:02 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/25/2024,05:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,05:16 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/25/2024,05:26 PM,Device Event,Jedlovec Manor - Main,Humidity 37%
04/25/2024,05:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,05:44 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/25/2024,06:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,06:23 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/25/2024,06:29 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/25/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 75
04/25/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 65
04/25/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Evening
04/25/2024,06:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,06:50 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
04/25/2024,06:51 PM,Device Event,Jedlovec Manor - Main,Humidity 38%
04/25/2024,06:58 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/25/2024,07:03 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
04/25/2024,07:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,07:17 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/25/2024,07:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,07:48 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
04/25/2024,07:51 PM,Device Event,Jedlovec Manor Upstairs,Humidity 46%
04/25/2024,07:53 PM,Scheduled Event,Jedlovec Manor upstairs ,Switched to 'Night'
04/25/2024,07:53 PM,System Event,Night,'Night' Mode Activated
04/25/2024,08:00 PM,Device Event,Jedlovec Manor - Main,Schedule mode status set to Following Schedule - Sleep
04/25/2024,08:10 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/25/2024,08:11 PM,Device Event,Jedlovec Manor - Main,Humidity 39%
04/25/2024,08:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,08:12 PM,Device Event,Jedlovec Manor Upstairs,Humidity 47%
04/25/2024,08:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,08:47 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
04/25/2024,09:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,09:14 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/25/2024,09:20 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/25/2024,09:29 PM,Device Event,Jedlovec Manor - Main,Humidity 40%
04/25/2024,09:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,09:45 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/25/2024,09:45 PM,Device Event,Jedlovec Manor Upstairs,Humidity 48%
04/25/2024,10:00 PM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Sleep
04/25/2024,10:01 PM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 76
04/25/2024,10:01 PM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 64
04/25/2024,10:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,10:12 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/25/2024,10:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,10:43 PM,Device Event,Jedlovec Manor - Main,Humidity 41%
04/25/2024,10:50 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/25/2024,10:55 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/25/2024,11:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/25/2024,11:17 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/25/2024,11:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/25/2024,11:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/26/2024,12:08 AM,Device Event,Jedlovec Manor - Main,New temperature 66
04/26/2024,12:10 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/26/2024,12:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,12:23 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,12:29 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/26/2024,12:39 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,12:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,12:43 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/26/2024,01:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,01:16 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,01:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,01:51 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/26/2024,01:54 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,02:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,02:16 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/26/2024,02:28 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,02:37 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/26/2024,02:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,02:44 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,03:00 AM,Device Event,Jedlovec Manor - Main,New temperature 65
04/26/2024,03:07 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/26/2024,03:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,03:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,04:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,04:14 AM,Device Event,Jedlovec Manor Upstairs,New temperature 64
04/26/2024,04:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,04:44 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/26/2024,04:54 AM,Device Event,Jedlovec Manor Upstairs,New temperature 64
04/26/2024,05:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,05:40 AM,Device Event,Jedlovec Manor - Main,New temperature 64
04/26/2024,05:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 75
04/26/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 67
04/26/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Wake
04/26/2024,06:06 AM,Scheduled Event,Jedlovec Manor upstairs ,Switched to 'Day'
04/26/2024,06:06 AM,System Event,Day,'Day' Mode Activated
04/26/2024,06:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,06:13 AM,Device Event,Jedlovec Manor Upstairs,New temperature 63
04/26/2024,06:22 AM,Device Event,Jedlovec Manor - Main,Set to Heating
04/26/2024,06:28 AM,Device Event,Jedlovec Manor - Main,New temperature 63
04/26/2024,06:30 AM,Device Event,Jedlovec Manor - Main,Schedule mode status set to Following Schedule - Home
04/26/2024,06:30 AM,Device Event,Jedlovec Manor - Main,Cool setpoint set to 78
04/26/2024,06:30 AM,Device Event,Jedlovec Manor - Main,Heat setpoint set to 65
04/26/2024,06:37 AM,Device Event,Jedlovec Manor - Main,New temperature 64
04/26/2024,06:41 AM,Device Event,Jedlovec Manor - Main,New temperature 65
04/26/2024,06:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,06:43 AM,Device Event,Jedlovec Manor Upstairs,New temperature 64
04/26/2024,06:44 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
04/26/2024,06:45 AM,Device Event,Jedlovec Manor - Main,Humidity 42%
04/26/2024,06:47 AM,Device Event,Jedlovec Manor - Main,New temperature 66
04/26/2024,06:53 AM,Device Event,Jedlovec Manor - Main,New temperature 65
04/26/2024,07:00 AM,Device Event,Jedlovec Manor - Main,Set to Heating
04/26/2024,07:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,07:19 AM,Device Event,Jedlovec Manor - Main,Set to Heating
04/26/2024,07:23 AM,Device Event,Jedlovec Manor Upstairs,New temperature 63
04/26/2024,07:27 AM,Device Event,Jedlovec Manor Upstairs,New temperature 64
04/26/2024,07:27 AM,Device Event,Jedlovec Manor - Main,Humidity 43%
04/26/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Home
04/26/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 80
04/26/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 60
04/26/2024,07:33 AM,Device Event,Jedlovec Manor Upstairs,Humidity 47%
04/26/2024,07:33 AM,Device Event,Jedlovec Manor - Main,Set to Fan Running
04/26/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,07:57 AM,Device Event,Jedlovec Manor - Main,New temperature 66
04/26/2024,08:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,08:30 AM,Device Event,Jedlovec Manor - Main,New temperature 67
04/26/2024,08:38 AM,Device Event,Jedlovec Manor - Main,Humidity 42%
04/26/2024,08:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,08:55 AM,Device Event,Jedlovec Manor - Main,New temperature 66
04/26/2024,09:05 AM,Device Event,Jedlovec Manor - Main,New temperature 67
04/26/2024,09:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,09:35 AM,Device Event,Jedlovec Manor Upstairs,Humidity 46%
04/26/2024,09:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,09:43 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/26/2024,10:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,10:19 AM,Device Event,Jedlovec Manor Upstairs,New temperature 64
04/26/2024,10:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,10:42 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/26/2024,10:48 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,11:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,11:12 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/26/2024,11:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,11:44 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,11:49 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/26/2024,11:55 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,12:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,12:20 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/26/2024,12:27 PM,Device Event,Jedlovec Manor Upstairs,Humidity 45%
04/26/2024,12:31 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,12:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,12:47 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/26/2024,01:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,01:16 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,01:21 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
04/26/2024,01:36 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,01:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,01:47 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/26/2024,01:50 PM,Device Event,Jedlovec Manor - Main,New temperature 68
04/26/2024,02:07 PM,Device Event,Jedlovec Manor - Main,New temperature 67
04/26/2024,02:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,02:16 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
04/26/2024,02:35 PM,Device Event,Jedlovec Manor - Main,New temperature 68
04/26/2024,02:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,02:44 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/26/2024,02:49 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/26/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Cool setpoint set to 82
04/26/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Heat setpoint set to 60
04/26/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Schedule mode status set to Following Schedule - Activities
04/26/2024,03:05 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
04/26/2024,03:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,03:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,03:45 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/26/2024,03:49 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/26/2024,04:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,04:17 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
04/26/2024,04:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,04:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/26/2024,04:47 PM,Device Event,Jedlovec Manor - Main,New temperature 69
04/26/2024,04:51 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
04/26/2024,04:55 PM,Device Event,Jedlovec Manor - Main,New temperature 68
04/26/2024,05:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,05:15 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/26/2024,05:35 PM,Device Event,Jedlovec Manor - Main,New temperature 69
04/26/2024,05:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,05:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
04/26/2024,05:46 PM,Device Event,Jedlovec Manor - Main,Humidity 43%
04/26/2024,05:53 PM,Device Event,Jedlovec Manor - Main,Humidity 44%
04/26/2024,06:02 PM,Device Event,Jedlovec Manor - Main,New temperature 70
04/26/2024,06:08 PM,Device Event,Jedlovec Manor - Main,New temperature 69
04/26/2024,06:10 PM,Device Event,Jedlovec Manor - Main,Humidity 45%
04/26/2024,06:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,06:18 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/26/2024,06:24 PM,Device Event,Jedlovec Manor - Main,New temperature 70
04/26/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 75
04/26/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 65
04/26/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Evening
04/26/2024,06:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,06:43 PM,Device Event,Jedlovec Manor Upstairs,Humidity 44%
04/26/2024,06:45 PM,Device Event,Jedlovec Manor - Main,Humidity 44%
04/26/2024,06:47 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
04/26/2024,06:48 PM,Device Event,Jedlovec Manor - Main,New temperature 69
04/26/2024,06:55 PM,Device Event,Jedlovec Manor - Main,New temperature 70
04/26/2024,07:02 PM,Device Event,Jedlovec Manor - Main,New temperature 69
04/26/2024,07:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Off
04/26/2024,07:20 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
04/26/2024,07:25 PM,Device Event,Jedlovec Manor - Main,New temperature 70
04/26/2024,07:35 PM,Device Event,Jedlovec Manor - Main,New temperature 69
04/26/2024,07:37 PM,Device Event,Jedlovec Manor - Main,New temperature 70
04/26/2024,07:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
04/26/2024,07:45 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
04/26/2024,07:50 PM,Device Event,Jedlovec Manor Upstairs,New temperature 71
